4340	POLYGON((115.752%20-7.144%2C%20117.037%20-8.443%2C%20116.774%20-8.621%2C%20116.752%20-8.893%2C%20116.529%20-8.839%2C%20116.657%20-8.541%2C%20116.496%20-8.248%2C%20116.07%20-8.402%2C%20116.033%20-8.721%2C%20115.626%20-8.774%2C%20115.225%20-8.819%2C%20115.316%20-8.617%2C%20115.71%20-8.398%2C%20115.259%20-8.086%2C%20114.748%20-8.168%2C%20114.462%20-8.17%2C%20114.716%20-8.396%2C%20115.157%20-8.69%2C%20114.449%20-8.639%2C%20114.359%20-8.333%2C%20114.459%20-7.848%2C%20115.752%20-7.144))
2409	POLYGON((21.725%2057.576%2C%2022.397%2058.214%2C%2022.64%2058.24%2C%2022.946%2058.337%2C%2023.079%2058.38%2C%2023.145%2058.463%2C%2023.311%2058.434%2C%2023.145%2058.551%2C%2023.303%2058.535%2C%2023.17%2058.677%2C%2022.746%2058.574%2C%2022.809%2058.765%2C%2023.02%2058.841%2C%2022.713%2059.007%2C%2023.431%2059.044%2C%2023.627%2058.988%2C%2023.447%2058.942%2C%2023.464%2058.77%2C%2023.523%2058.737%2C%2023.538%2058.56%2C%2023.659%2058.514%2C%2023.796%2058.344%2C%2024.122%2058.233%2C%2024.521%2058.387%2C%2024.481%2058.074%2C%2024.381%2057.487%2C%2024.116%2057.019%2C%2024.225%2056.846%2C%2023.906%2056.979%2C%2023.599%2056.878%2C%2023.596%2056.972%2C%2023.001%2057.396%2C%2021.725%2057.576))
4349	POLYGON((123.112%20-0.845%2C%20123.296%20-1.279%2C%20123.217%20-1.191%2C%20122.814%20-1.317%2C%20122.952%20-1.545%2C%20123.16%20-1.417%2C%20123.257%20-1.635%2C%20123.423%20-1.517%2C%20123.581%20-1.712%2C%20124.477%20-2.02%2C%20125.009%20-1.943%2C%20125.402%20-1.871%2C%20125.875%20-1.911%2C%20125.975%20-2.416%2C%20126.044%20-3.437%2C%20126.403%20-3.722%2C%20126.811%20-3.805%2C%20127.247%20-3.55%2C%20127.065%20-3.263%2C%20128.163%20-2.872%2C%20127.943%20-3.118%2C%20127.922%20-3.563%2C%20128.125%20-3.098%2C%20128.312%20-3.279%2C%20128.697%20-3.344%2C%20128.989%20-3.355%2C%20129.487%20-3.458%2C%20129.771%20-3.33%2C%20130.268%20-3.578%2C%20130.776%20-3.84%2C%20131.727%20-4.716%2C%20133.01%20-5.615%2C%20132.847%20-5.983%2C%20131.653%20-7.179%2C%20131.446%20-7.336%2C%20131.216%20-7.546%2C%20131.141%20-7.697%2C%20131.093%20-7.835%2C%20130.987%20-8.148%2C%20128.136%20-8.215%2C%20127.762%20-8.112%2C%20125.041%20-8.356%2C%20124.8%20-8.157%2C%20124.327%20-8.199%2C%20123.917%20-8.237%2C%20123.633%20-8.278%2C%20123.476%20-8.252%2C%20123.069%20-8.283%2C%20121.159%20-7.345%2C%20120.74%20-7.077%2C%20120.543%20-6.154%2C%20121.865%20-5.119%2C%20121.872%20-5.381%2C%20122.043%20-5.242%2C%20121.869%20-4.869%2C%20122.032%20-4.666%2C%20122.253%20-4.493%2C%20122.559%20-4.4%2C%20122.673%20-4.363%2C%20122.886%20-4.271%2C%20122.817%20-4.137%2C%20122.581%20-3.981%2C%20122.462%20-3.823%2C%20122.244%20-3.563%2C%20122.247%20-3.411%2C%20122.331%20-3.365%2C%20122.43%20-3.237%2C%20122.309%20-2.945%2C%20122.032%20-2.674%2C%20121.743%20-2.231%2C%20121.482%20-2.018%2C%20121.34%20-1.89%2C%20121.46%20-1.826%2C%20121.732%20-1.894%2C%20121.905%20-1.7%2C%20122.326%20-1.523%2C%20122.575%20-1.259%2C%20122.893%20-0.929%2C%20123.112%20-0.845))
4247	POLYGON((57.731%2075.416%2C%2055.899%2074.652%2C%2056.282%2074.043%2C%2055.06%2073.677%2C%2053.165%2072.997%2C%2052.619%2072.347%2C%2052.521%2071.713%2C%2054.054%2071.215%2C%2055.19%2070.562%2C%2056.449%2070.707%2C%2060.72%2069.104%2C%2060.753%2068.811%2C%2058.969%2068.594%2C%2057.204%2068.246%2C%2054.936%2068.318%2C%2052.586%2067.532%2C%2052.561%2065.944%2C%2052.917%2067.87%2C%2054.242%2068.986%2C%2052.033%2068.512%2C%2047.825%2067.359%2C%2045.807%2066.887%2C%2039.472%2068.072%2C%2037.309%2068.792%2C%2034.235%2069.298%2C%2033.464%2069.259%2C%2032.315%2069.623%2C%2030.746%2069.775%2C%2029.538%2069.987%2C%2029.311%2070.683%2C%2028.273%2070.835%2C%2026.549%2070.505%2C%2025.775%2070.82%2C%2019.011%2078.437%2C%2018.832%2079.713%2C%2045.14%2080.57%2C%2064.885%2076.441%2C%2059.012%2075.852%2C%2057.731%2075.416))
4366	POLYGON((149.905%20-37.543%2C%20147.992%20-39.664%2C%20147.841%20-39.814%2C%20147.884%20-40.01%2C%20148.063%20-40.254%2C%20148.479%20-40.43%2C%20148.179%20-40.344%2C%20148.124%20-40.44%2C%20148.436%20-40.458%2C%20148.178%20-40.833%2C%20147.959%20-40.756%2C%20147.585%20-40.869%2C%20147.245%20-40.966%2C%20146.831%20-41.042%2C%20146.93%20-41.216%2C%20147.084%20-41.385%2C%20146.851%20-41.188%2C%20146.713%20-41.076%2C%20146.569%20-41.182%2C%20146.366%20-41.167%2C%20146.126%20-41.133%2C%20145.744%20-40.991%2C%20145.448%20-40.873%2C%20145.272%20-40.73%2C%20145.094%20-40.811%2C%20144.944%20-40.75%2C%20144.684%20-40.676%2C%20144.107%20-39.701%2C%20143.584%20-38.826%2C%20143.967%20-38.568%2C%20144.377%20-38.307%2C%20144.629%20-38.253%2C%20144.38%20-38.145%2C%20144.578%20-38.016%2C%20144.939%20-37.821%2C%20145.025%20-38.23%2C%20144.717%20-38.345%2C%20145.034%20-38.463%2C%20145.198%20-38.309%2C%20145.448%20-38.22%2C%20145.421%20-38.512%2C%20145.7%20-38.647%2C%20145.908%20-38.857%2C%20146.145%20-38.809%2C%20146.297%20-39.024%2C%20146.425%20-39.084%2C%20146.476%20-38.788%2C%20146.21%20-38.736%2C%20146.464%20-38.703%2C%20146.668%20-38.663%2C%20146.892%20-38.613%2C%20147.925%20-37.899%2C%20147.716%20-37.986%2C%20147.462%20-38.071%2C%20147.729%20-37.909%2C%20147.817%20-37.856%2C%20148.073%20-37.85%2C%20148.124%20-37.835%2C%20148.724%20-37.807%2C%20149.139%20-37.776%2C%20149.503%20-37.75%2C%20149.713%20-37.524%2C%20149.742%20-37.528%2C%20149.905%20-37.543))
4256	POLYGON((-132.862%2068.959%2C%20-133.21%2069.029%2C%20-129.943%2069.907%2C%20-130.75%2070.072%2C%20-132.694%2069.616%2C%20-133.673%2068.316%2C%20-136.738%2068.828%2C%20-140.529%2069.592%2C%20-144.012%2070.057%2C%20-147.785%2070.219%2C%20-150.675%2070.299%2C%20-152.311%2070.545%2C%20-154.792%2070.845%2C%20-156.189%2070.839%2C%20-148.648%2072.54%2C%20-126.695%2071.485%2C%20-129.132%2069.686%2C%20-131.123%2069.541%2C%20-132.186%2069.189%2C%20-132.862%2068.959))
4273	POLYGON((79.696%209.079%2C%2079.757%2011.618%2C%2080.116%2014.07%2C%2080.014%2016.711%2C%2081.517%2017.465%2C%2084.814%2019.16%2C%2086.186%2020.454%2C%2085.713%2020.845%2C%2087.113%2021.516%2C%2088.381%2023.22%2C%2088.64%2022.208%2C%2089.248%2022.531%2C%2089.791%2022.611%2C%2089.77%2024.094%2C%2091.47%2022.842%2C%2092.04%2021.316%2C%2093.022%2020.433%2C%2093.704%2019.97%2C%2094.082%2019.292%2C%2094.385%2018.304%2C%2094.392%2016.905%2C%2093.811%206.76%2C%2080.815%206.04%2C%2081.201%206.176%2C%2081.56%206.373%2C%2081.771%206.659%2C%2081.861%207.092%2C%2081.827%207.429%2C%2081.734%207.639%2C%2081.771%207.455%2C%2081.7%207.62%2C%2081.685%207.693%2C%2081.519%207.912%2C%2081.54%207.97%2C%2081.383%208.187%2C%2081.379%208.386%2C%2081.15%208.506%2C%2081.229%208.571%2C%2081.103%208.818%2C%2080.912%208.947%2C%2080.902%209.097%2C%2080.79%209.255%2C%2080.62%209.456%2C%2080.381%209.479%2C%2080.218%209.538%2C%2080.155%209.445%2C%2080.072%209.08%2C%2079.885%209.054%2C%2079.696%209.079))
4310	POLYGON((173.153%2065.516%2C%20177.489%2064.851%2C%20178.785%2051.625%2C%20166.238%2055.316%2C%20163.056%2057.469%2C%20162.501%2058.733%2C%20163.64%2060.015%2C%20166.093%2059.832%2C%20169.743%2060.392%2C%20172.484%2061.05%2C%20173.91%2061.69%2C%20179.51%2062.613%2C%20177.561%2064.385%2C%20174.61%2064.425%2C%20172.33%2065.146%2C%20173.153%2065.516))
2359	POLYGON((-4.1%2047.972%2C%20-3.902%2047.849%2C%20-3.674%2047.776%2C%20-3.364%2047.727%2C%20-3.291%2047.689%2C%20-3.187%2047.738%2C%20-3.208%2047.659%2C%20-3.104%2047.584%2C%20-2.955%2047.596%2C%20-2.825%2047.615%2C%20-2.717%2047.575%2C%20-2.835%2047.493%2C%20-2.595%2047.517%2C%20-2.339%2047.512%2C%20-2.506%2047.308%2C%20-2.177%2047.294%2C%20-1.397%2047.285%2C%20-1.651%2047.191%2C%20-2.19%2047.158%2C%20-2.111%2046.915%2C%20-1.778%2046.492%2C%20-1.295%2046.307%2C%20-1.228%2046.164%2C%20-1.004%2045.944%2C%20-1.01%2045.715%2C%20-1.079%2045.638%2C%20-0.722%2045.341%2C%20-0.326%2044.934%2C%20-0.258%2044.891%2C%20-0.537%2044.903%2C%20-0.445%2044.714%2C%20-0.702%2045.115%2C%20-1.056%2045.524%2C%20-1.247%2044.733%2C%20-1.099%2044.646%2C%20-1.364%2043.954%2C%20-1.321%2043.503%2C%20-1.613%2043.426%2C%20-1.998%2043.316%2C%20-2.552%2043.38%2C%20-2.998%2043.387%2C%20-3.141%2043.353%2C%20-5.686%2043.56%2C%20-7.245%2043.565%2C%20-7.555%2043.73%2C%20-7.696%2043.774%2C%20-7.859%2043.761%2C%20-4.165%2047.894%2C%20-4.1%2047.972))
4360	POLYGON((144.475%20-1.122%2C%20146.563%20-2.019%2C%20146.52%20-2.216%2C%20146.695%20-2.144%2C%20147.09%20-2.19%2C%20147.3%20-2.074%2C%20147.414%20-2.035%2C%20147.381%20-2.079%2C%20149.643%20-2.34%2C%20149.981%20-2.51%2C%20150.281%20-2.666%2C%20150.463%20-2.548%2C%20150.808%20-2.64%2C%20150.857%20-2.698%2C%20150.811%20-2.788%2C%20151.147%20-2.906%2C%20151.592%20-3.165%2C%20151.853%20-3.381%2C%20152.203%20-3.521%2C%20152.478%20-3.847%2C%20152.683%20-4.347%2C%20152.839%20-4.77%2C%20152.383%20-4.679%2C%20152.305%20-4.336%2C%20152.234%20-4.241%2C%20151.938%20-4.339%2C%20151.653%20-4.195%2C%20151.537%20-4.393%2C%20151.688%20-4.788%2C%20151.347%20-4.922%2C%20150.949%20-5.449%2C%20150.66%20-5.538%2C%20150.163%20-5.552%2C%20150.02%20-5.292%2C%20150.09%20-4.999%2C%20149.928%20-5.383%2C%20149.763%20-5.526%2C%20149.601%20-5.49%2C%20149.251%20-5.573%2C%20148.998%20-5.466%2C%20148.576%20-5.536%2C%20147.759%20-5.576%2C%20148.008%20-5.829%2C%20147.058%20-5.914%2C%20146.636%20-5.765%2C%20146.243%20-5.573%2C%20145.898%20-5.489%2C%20145.798%20-5.221%2C%20145.8%20-5.118%2C%20145.768%20-4.813%2C%20145.496%20-4.541%2C%20145.191%20-4.395%2C%20144.951%20-4.236%2C%20144.681%20-4.12%2C%20144.649%20-4.441%2C%20144.644%20-4.357%2C%20144.668%20-4.121%2C%20144.447%20-3.942%2C%20144.47%20-3.906%2C%20144.119%20-4.098%2C%20143.942%20-4.132%2C%20143.877%20-4.482%2C%20143.863%20-4.397%2C%20143.737%20-4.234%2C%20143.824%20-4.141%2C%20144.355%20-3.989%2C%20144.376%20-3.784%2C%20144.42%20-3.817%2C%20144.261%20-3.82%2C%20144.119%20-3.8%2C%20143.86%20-3.689%2C%20143.577%20-3.516%2C%20142.673%20-3.269%2C%20142.012%20-2.973%2C%20143.538%20-1.322%2C%20144.475%20-1.122))
